job_id,has_fraud_bigram,has_legit_bigram,has_email,has_phone,has_url,money_in_title,company_profile_length,description_length,requirements_length,benefits_length
3935,0,1,0,0,0,0,111,218,92,0
3936,0,0,0,0,1,0,105,203,43,156
3937,1,1,0,0,0,0,143,73,0,0
3938,0,1,0,0,0,0,136,307,72,52
3939,0,0,0,0,0,0,0,71,34,0
3940,0,1,0,0,0,0,192,255,70,0
3941,0,1,0,0,0,0,150,140,101,0
3942,1,0,0,0,0,0,100,58,8,7
3943,0,1,0,0,0,0,125,126,32,72
3944,0,0,0,0,0,0,56,151,0,0
3945,0,1,1,1,0,0,153,293,41,83
3946,0,1,0,0,0,0,62,167,143,0
3947,0,1,0,0,0,0,59,158,117,119
3948,1,0,1,1,1,0,81,173,92,55
3949,0,0,0,0,1,0,59,96,108,119
3950,0,0,0,0,0,0,192,57,185,0
3951,0,1,1,0,0,0,0,289,0,0
3952,0,1,0,0,0,0,333,1,51,0
3953,1,0,0,0,0,0,199,184,64,43
3954,0,1,0,0,0,0,113,335,77,34
3955,0,1,0,0,1,0,135,117,34,290
3956,0,1,0,0,0,0,0,231,20,0
3957,0,1,0,1,1,0,193,135,127,72
3958,0,1,0,0,1,0,142,199,97,0
3959,0,1,0,0,0,0,0,16,0,0
3960,0,1,0,0,0,0,113,136,26,0
3961,0,1,0,0,0,0,0,257,26,0
3962,1,1,0,0,0,0,0,141,0,4
3963,0,1,0,0,0,0,258,435,255,43
3964,0,0,0,0,1,0,93,32,42,34
3965,0,0,0,0,0,0,38,187,75,43
3966,1,1,0,0,0,0,121,173,43,69
3967,0,0,0,0,0,0,0,221,41,0
3968,0,0,0,0,0,0,0,183,91,0
3969,0,1,0,0,0,0,152,39,43,12
3970,0,1,0,0,0,0,20,84,72,142
3971,0,1,0,0,1,0,68,512,77,53
3972,0,0,0,0,0,0,126,324,0,0
3973,0,1,0,0,0,0,192,63,255,0
3974,0,0,0,0,0,0,63,168,0,0
3975,0,1,0,0,1,0,219,318,92,23
3976,0,1,0,0,0,0,34,120,0,0
3977,0,1,0,0,0,0,192,63,260,0
3978,0,0,0,0,0,0,0,83,0,0
3979,0,0,0,0,1,0,0,229,151,19
3980,0,0,0,0,0,0,81,267,34,0
3981,0,0,0,0,0,0,87,172,49,6
3982,0,0,0,0,0,0,192,32,128,0
3983,0,1,0,0,0,0,36,159,23,43
3984,0,1,1,0,0,0,33,185,0,0
3985,0,0,0,0,0,0,0,83,0,0
3986,0,1,0,0,0,0,0,98,42,40
3987,0,0,0,0,0,0,82,122,66,0
3988,0,0,0,0,0,0,0,111,37,10
3989,0,1,0,0,1,0,0,837,24,7
3990,0,1,0,0,1,0,34,150,0,0
3991,0,1,0,0,1,0,107,367,0,9
3992,0,1,0,0,0,0,240,205,71,119
3993,0,0,0,0,0,0,21,260,72,0
3994,0,1,0,0,0,0,66,219,99,111
3995,0,1,0,0,1,0,135,137,416,297
3996,0,0,0,0,0,0,168,190,38,6
3997,1,1,0,0,1,0,100,183,84,83
3998,1,1,0,0,0,0,157,155,48,43
3999,0,1,0,0,0,0,148,158,32,210
4000,0,1,0,0,0,0,332,111,67,281
4001,0,0,0,0,0,0,20,189,67,46
4002,0,1,0,0,0,0,0,82,169,0
4003,0,1,0,0,0,0,122,331,164,0
4004,0,1,0,0,1,0,0,43,41,18
4005,1,1,0,0,0,0,0,24,102,68
4006,0,0,0,0,0,0,61,339,0,0
4007,0,1,0,0,0,0,191,265,0,0
4008,0,0,0,0,0,0,0,68,49,0
4009,0,1,0,0,0,0,192,255,71,0
4010,1,1,0,0,0,0,105,124,137,7
4011,0,1,0,0,0,0,0,159,10,19
4012,0,1,0,0,0,0,100,305,109,67
4013,0,0,0,0,0,0,300,334,42,77
4014,0,1,0,0,1,0,34,132,0,0
4015,1,1,0,0,1,0,75,150,32,0
4016,1,1,0,0,0,0,35,183,48,0
4017,0,1,0,0,1,0,0,536,199,10
4018,0,0,0,0,0,0,48,152,51,49
4019,0,1,0,0,0,0,88,36,28,27
4020,0,1,0,0,1,0,284,294,7,71
4021,0,0,0,0,1,0,0,805,37,8
4022,1,0,0,0,0,0,37,125,99,97
4023,1,1,0,0,0,0,143,144,91,12
4024,0,0,0,0,0,0,0,222,0,4
4025,0,1,0,0,0,0,0,109,314,0
4026,0,0,0,0,1,0,130,142,0,0
4027,1,0,0,0,0,0,118,173,37,40
4028,0,1,0,0,0,0,37,290,66,0
4029,1,1,0,0,1,0,70,53,26,89
4030,0,0,0,0,0,0,143,155,81,267
4031,0,1,0,0,0,0,102,200,0,0
4032,0,0,0,0,0,0,67,11,16,6
4033,0,1,0,0,0,0,64,125,51,76
4034,0,1,0,0,0,0,0,102,139,0
4035,0,0,0,0,0,0,108,37,36,66
4036,0,1,0,0,1,0,50,244,0,0
4037,0,1,0,0,0,0,192,63,260,0
4038,0,1,0,0,0,0,236,113,66,0
4039,0,0,0,0,1,0,148,311,105,142
4040,0,1,0,0,1,0,119,115,81,135
4041,0,1,0,0,0,0,95,144,92,34
4042,1,1,0,0,1,0,102,114,222,199
4043,0,1,1,0,1,0,118,162,103,0
4044,1,1,0,1,0,0,214,115,42,18
4045,0,1,0,0,0,0,123,141,90,23
4046,0,0,0,0,0,0,128,182,58,17
4047,0,1,0,0,1,0,38,38,151,59
4048,0,1,0,0,0,0,168,523,48,0
4049,1,0,0,0,0,0,0,121,92,0
4050,0,0,0,0,0,0,192,53,88,0
4051,0,1,0,0,0,0,73,63,60,11
4052,0,1,0,0,0,0,240,76,101,14
4053,0,1,0,0,1,0,0,91,174,22
4054,1,1,0,0,0,0,0,56,0,0
4055,1,1,0,1,0,0,214,163,27,3
4056,0,0,0,0,0,0,113,43,0,0
4057,0,0,0,0,0,0,192,59,81,0
4058,0,1,0,0,0,0,0,231,49,0
4059,0,0,0,0,0,0,192,57,185,0
4060,0,1,0,0,0,0,66,104,120,26
4061,1,1,0,0,1,0,0,725,4,4
4062,0,0,0,0,0,0,101,268,111,17
4063,0,1,0,0,0,0,123,87,107,22
4064,0,1,1,0,0,0,136,105,10,2
4065,0,1,0,0,0,0,0,149,75,25
4066,1,1,0,0,0,0,0,297,87,34
4067,1,1,1,0,1,0,84,47,104,13
4068,0,1,0,0,0,0,21,67,38,0
4069,0,1,0,0,0,0,102,82,144,0
4070,0,1,0,0,0,0,192,63,255,0
4071,0,1,0,0,0,0,0,54,270,70
4072,1,1,0,0,0,0,143,195,195,0
4073,0,1,0,0,1,0,99,866,0,0
4074,0,0,0,0,0,0,149,174,41,0
4075,0,1,0,0,0,0,152,147,52,43
4076,0,0,0,0,0,0,0,29,38,0
4077,0,0,0,0,1,0,69,178,105,23
4078,0,0,0,0,0,0,402,152,160,43
4079,0,0,0,0,0,0,192,61,151,0
4080,0,1,0,0,1,0,150,280,137,17
4081,0,1,0,0,0,0,0,593,49,0
4082,0,0,1,0,1,0,0,52,95,71
4083,0,1,0,0,0,0,199,309,85,23
4084,0,1,1,0,0,0,0,123,80,0
4085,0,1,0,0,0,0,0,320,201,31
4086,1,0,0,0,0,0,0,121,92,0
4087,0,0,0,0,0,0,33,670,148,13
4088,1,0,1,0,0,0,0,76,62,0
4089,0,0,1,0,0,0,95,234,109,0
4090,1,0,0,0,0,0,0,121,92,0
4091,0,1,0,0,0,0,0,37,37,0
4092,0,1,0,0,1,0,34,96,0,0
4093,1,0,0,0,0,0,79,54,63,0
4094,0,1,0,0,0,0,241,165,120,0
4095,0,1,0,0,1,0,168,311,57,54
4096,1,1,0,0,1,0,141,166,117,28
4097,0,1,0,0,0,0,80,191,77,79
4098,0,1,0,0,0,0,21,451,167,57
4099,0,0,0,0,0,0,0,31,39,24
4100,0,1,0,0,0,0,168,517,50,0
4101,0,1,1,0,1,0,118,61,43,0
4102,1,0,1,0,0,0,0,106,0,0
4103,0,1,0,0,0,0,56,139,29,35
4104,1,1,0,0,0,0,0,89,77,22
4105,0,1,1,1,0,0,0,166,45,0
4106,0,1,0,0,0,0,36,93,134,1
4107,0,0,0,0,1,0,9,40,17,3
4108,0,1,0,0,0,0,41,50,200,0
4109,1,0,0,0,0,0,36,191,107,1
4110,1,1,0,0,0,0,146,101,41,0
4111,0,1,1,0,1,0,281,378,102,161
4112,0,0,0,0,1,0,12,177,83,0
4113,0,1,0,0,1,0,0,440,0,0
4114,0,1,0,0,0,0,0,55,353,15
4115,0,1,0,0,0,0,56,45,101,52
4116,1,1,0,0,1,0,136,296,68,66
4117,0,1,0,0,0,0,136,218,18,15
4118,0,0,0,0,0,0,112,115,11,50
4119,0,1,0,0,0,0,197,80,50,26
4120,0,1,0,0,0,0,69,365,0,0
4121,0,1,0,0,1,0,231,263,270,0
4122,0,0,0,0,1,0,9,57,15,3
4123,0,1,0,0,1,0,113,487,139,38
4124,1,0,0,0,0,0,88,200,105,0
4125,1,1,0,0,0,0,143,173,189,22
4126,0,1,0,0,0,0,212,210,106,324
4127,0,1,0,0,0,0,123,151,95,23
4128,0,1,0,0,0,0,125,198,250,46
4129,0,0,0,0,0,0,67,161,23,0
4130,0,1,0,0,0,0,373,545,82,119
4131,1,1,1,0,1,0,84,63,151,6
4132,0,0,0,0,1,0,79,504,73,38
4133,0,1,1,0,0,0,81,140,166,0
4134,1,1,0,0,0,0,125,104,62,110
4135,0,1,0,0,0,0,92,277,265,37
4136,0,0,0,0,1,0,118,180,37,54
4137,0,1,0,0,1,0,68,224,59,30
4138,0,1,0,0,0,0,331,72,130,0
4139,0,0,0,0,0,0,80,161,0,0
4140,0,1,0,0,0,0,80,173,28,0
4141,0,0,0,0,0,0,212,295,50,276
4142,1,1,0,0,0,0,93,379,226,154
4143,0,1,0,0,1,0,0,414,81,98
4144,0,0,0,0,0,0,9,38,20,3
4145,0,1,0,0,0,0,102,97,133,110
4146,0,1,0,0,0,0,50,29,227,0
4147,0,1,0,0,1,0,0,80,0,0
4148,0,1,0,0,0,0,134,177,80,89
4149,0,0,0,0,0,0,143,91,127,0
4150,0,1,0,0,0,0,119,85,50,17
4151,1,0,0,0,0,0,116,342,184,99
4152,0,1,0,0,0,0,0,389,44,7
4153,0,1,0,0,0,0,70,220,472,13
4154,0,0,0,0,0,0,236,30,0,0
4155,1,1,0,0,0,0,93,224,35,86
4156,0,1,0,0,1,0,170,153,145,66
4157,0,0,0,0,0,0,74,156,17,15
4158,0,1,0,0,1,0,208,301,98,29
4159,0,1,0,0,1,0,65,229,25,0
4160,0,0,0,0,0,0,192,57,193,0
4161,0,0,0,0,0,0,38,84,24,8
4162,1,1,0,0,0,0,25,161,73,26
4163,0,1,0,0,1,0,119,359,139,45
4164,0,1,0,0,1,1,62,112,90,128
4165,0,0,1,1,1,0,151,65,414,100
4166,0,1,0,0,1,0,125,309,141,78
4167,1,0,0,0,0,0,88,157,91,0
4168,0,0,1,1,1,0,151,65,414,100
4169,1,1,0,0,0,0,143,158,68,0
4170,0,1,0,0,0,0,0,47,7,2
4171,0,1,0,0,0,0,256,118,99,0
4172,0,1,0,0,0,0,138,81,134,12
4173,1,1,0,0,0,0,192,70,34,0
4174,0,0,0,0,1,0,0,269,128,84
4175,0,1,0,0,0,0,125,122,124,30
4176,0,0,1,0,0,0,0,107,9,0
4177,0,1,1,1,0,0,0,369,87,79
4178,0,1,0,0,1,0,108,227,124,115
4179,0,0,0,0,0,0,87,119,70,38
4180,0,1,0,0,0,0,256,272,377,11
4181,1,1,0,0,0,0,150,135,119,0
4182,1,1,0,0,0,0,192,101,67,0
4183,0,1,0,0,1,0,355,72,91,50
4184,1,1,0,0,0,0,119,245,77,22
4185,0,1,1,0,0,0,78,1,162,0
4186,0,1,0,0,1,0,80,224,79,11
4187,0,1,0,0,0,0,91,170,123,0
4188,0,0,0,0,0,0,192,148,74,0
4189,1,1,0,0,1,0,93,359,142,80
4190,0,1,0,0,0,0,71,212,66,70
4191,0,0,1,0,0,0,48,405,112,50
4192,0,1,0,0,0,0,0,82,179,0
4193,0,0,1,1,1,0,8,100,248,159
4194,0,1,0,0,1,0,0,592,0,0
4195,1,1,0,0,0,0,0,118,147,0
4196,0,1,0,0,0,0,241,177,56,77
4197,0,1,0,0,0,0,0,141,57,55
4198,0,0,0,0,0,0,192,61,151,0
4199,1,1,1,0,1,0,84,12,185,11
4200,0,0,0,0,0,0,0,116,59,0
4201,0,1,0,0,0,0,0,47,32,2
4202,0,1,0,0,1,0,83,393,66,151
4203,0,0,0,0,0,0,69,168,42,0
4204,0,0,0,0,0,0,69,15,0,0
4205,0,1,0,0,0,0,57,263,34,66
4206,0,1,0,0,1,0,0,574,0,0
4207,0,1,0,0,0,0,0,138,48,0
4208,0,1,1,0,1,0,82,323,0,0
4209,0,0,0,0,0,0,192,57,193,0
4210,0,1,0,0,1,0,175,144,53,18
4211,0,1,1,1,0,0,153,329,74,83
4212,0,0,0,0,0,0,0,68,45,22
4213,0,1,0,0,0,0,70,388,60,206
4214,0,0,0,0,0,0,0,262,12,0
4215,0,1,0,0,1,0,220,673,82,0
4216,0,1,1,0,0,0,136,56,16,1
4217,0,1,0,0,1,0,84,247,125,12
4218,1,0,0,0,0,0,74,113,72,237
4219,0,0,0,0,0,0,43,81,100,58
4220,0,0,0,0,0,0,0,152,29,0
4221,1,0,0,0,0,0,118,177,43,55
4222,0,1,0,0,0,0,115,66,0,0
4223,0,1,0,0,0,0,0,14,16,0
4224,0,1,0,0,0,0,53,249,89,20
4225,1,1,0,0,0,0,74,88,86,221
4226,0,1,0,0,0,0,100,187,159,102
4227,0,0,0,0,0,0,77,195,110,29
4228,0,1,0,0,0,0,77,74,87,13
4229,1,1,1,0,1,0,84,63,151,6
4230,0,0,0,0,0,0,39,15,156,6
4231,1,0,0,0,0,0,74,345,78,94
4232,0,1,0,0,0,0,136,102,6,2
4233,0,1,1,0,0,0,81,234,79,0
4234,0,0,0,0,0,0,108,32,38,35
4235,0,0,1,0,1,0,102,158,119,0
4236,1,1,0,0,0,0,150,161,71,0
4237,0,1,0,0,0,0,0,57,49,0
4238,0,1,0,0,0,0,0,23,36,0
4239,0,1,0,0,0,0,192,255,68,0
4240,0,0,1,0,0,0,102,118,24,0
4241,1,1,0,0,1,0,81,315,154,79
4242,1,1,0,0,0,0,236,317,54,82
4243,0,1,0,0,0,0,0,77,16,0
4244,0,0,0,0,0,0,192,70,153,0
4245,0,1,0,0,0,0,0,166,29,0
4246,0,1,0,0,0,0,43,75,69,58
4247,0,0,0,0,1,0,248,230,91,8
4248,0,0,0,0,0,0,9,38,20,3
4249,1,1,0,0,0,0,0,150,51,34
4250,0,1,0,0,0,0,0,31,89,15
4251,0,1,1,1,0,0,0,764,372,83
4252,0,0,0,1,0,0,0,79,0,0
4253,1,1,0,0,0,0,29,172,0,10
4254,0,0,0,0,1,0,9,57,15,3
4255,0,1,0,0,0,0,136,113,12,2
4256,0,0,0,0,0,0,63,142,125,0
4257,0,0,0,0,1,0,98,167,90,118
4258,0,0,0,0,0,0,321,167,59,58
4259,0,1,0,0,0,0,0,84,55,50
4260,0,0,0,0,0,0,74,239,82,19
4261,0,1,0,0,1,0,108,170,53,99
4262,0,1,0,0,0,0,232,93,226,16
4263,0,1,0,0,0,0,76,173,143,33
4264,0,0,0,0,0,0,192,61,151,0
4265,1,1,0,0,1,0,270,119,55,99
4266,0,0,0,0,0,0,97,100,106,0
4267,1,0,0,0,0,0,113,24,11,3
4268,0,1,0,0,1,0,30,580,0,0
4269,0,1,0,0,0,0,102,123,209,0
4270,0,1,0,0,0,0,136,95,145,70
4271,0,1,0,0,0,0,66,234,69,24
4272,1,1,0,0,0,0,125,487,194,0
4273,0,1,0,0,1,0,83,393,66,151
4274,0,1,0,0,0,0,0,160,0,0
4275,0,1,0,0,0,0,111,240,39,0
4276,0,1,0,0,0,0,373,532,43,103
4277,0,1,0,0,1,0,249,74,161,0
4278,1,1,0,0,0,0,192,70,34,0
4279,0,1,0,0,0,0,136,102,8,2
4280,0,1,0,0,0,0,0,127,127,141
4281,0,1,0,0,0,0,136,117,5,2
4282,0,1,0,0,0,0,0,85,40,0
4283,0,1,0,0,1,0,94,172,76,28
4284,0,0,0,0,0,0,56,133,140,86
4285,0,1,0,0,0,0,52,250,188,0
4286,0,1,0,0,0,0,140,57,66,9
4287,0,1,0,0,1,0,136,151,0,0
4288,1,1,0,0,0,0,143,375,26,10
4289,0,0,0,0,1,0,9,57,15,3
4290,0,1,0,0,0,0,109,147,82,31
4291,0,1,0,0,0,0,192,63,255,0
4292,0,1,0,0,0,0,101,85,240,0
4293,0,1,0,0,0,0,113,203,29,0
4294,0,1,0,0,0,0,42,333,120,0
4295,1,0,0,0,0,0,88,155,91,0
4296,0,0,0,0,1,0,9,41,17,3
4297,1,0,0,0,0,0,116,342,184,99
4298,0,1,0,0,0,0,88,203,217,0
4299,0,0,0,0,0,0,165,34,30,10
4300,1,1,0,0,1,0,0,423,0,0
4301,0,1,0,0,1,0,402,187,247,151
4302,0,0,0,0,0,0,89,417,94,49
4303,0,1,0,0,0,0,95,297,150,13
4304,0,1,0,0,0,0,77,126,67,68
4305,0,0,0,0,0,0,192,57,193,0
4306,0,1,0,0,0,0,191,301,0,0
4307,0,1,0,1,0,0,137,183,0,0
4308,0,1,0,0,1,0,68,615,109,46
4309,0,1,0,0,0,0,47,195,100,8
4310,0,0,0,0,0,0,25,192,0,0
4311,0,0,0,0,0,0,25,216,0,0
4312,0,0,0,0,0,0,69,405,0,0
4313,0,0,0,0,0,0,25,201,0,0
4314,0,1,0,0,0,0,25,54,46,13
4315,0,0,0,0,0,0,25,109,0,0
4316,1,1,0,0,1,0,0,566,130,37
4317,0,1,0,0,0,0,0,66,31,42
4318,0,1,0,0,1,0,206,66,0,0
4319,0,0,0,0,0,0,0,323,0,11
4320,0,1,1,0,0,0,136,80,10,2
4321,0,1,0,0,0,0,39,320,0,7
4322,1,1,1,0,0,0,333,129,0,0
4323,0,1,0,0,0,0,309,211,64,0
4324,0,1,0,0,0,0,0,22,22,21
4325,0,0,1,0,1,0,52,356,132,12
4326,0,1,1,1,0,0,153,325,74,83
4327,1,1,0,0,1,0,136,242,102,47
4328,1,1,0,0,0,0,106,157,106,116
4329,0,0,0,0,0,0,107,192,111,0
4330,0,1,0,0,0,0,119,139,183,57
4331,0,1,0,0,0,0,17,90,7,8
4332,0,1,0,0,0,0,136,95,12,2
4333,0,1,0,0,0,0,0,251,0,0
4334,0,1,0,0,1,0,84,98,82,127
4335,0,1,1,0,1,0,171,423,268,0
4336,0,1,0,0,0,0,33,103,90,28
4337,0,1,0,0,0,0,156,234,59,53
4338,0,1,0,0,0,0,0,161,0,0
4339,0,1,0,0,1,0,127,139,58,18
4340,0,0,1,1,1,0,0,102,512,0
4341,0,0,0,0,0,0,192,188,68,0
4342,0,0,0,0,0,0,0,155,82,267
4343,1,0,0,0,1,0,71,320,160,0
4344,0,1,0,0,0,0,275,389,49,0
4345,1,1,0,0,1,0,0,676,117,37
4346,0,1,0,0,0,0,153,269,50,32
4347,1,0,0,0,1,0,0,275,81,11
4348,0,1,0,0,1,0,0,530,0,0
4349,1,1,0,0,0,0,192,70,40,0
4350,1,0,0,0,1,0,0,253,116,94
4351,1,1,0,0,1,0,0,430,101,37
4352,0,1,0,1,1,0,214,187,131,5
4353,1,0,0,0,1,0,0,426,189,0
4354,1,0,0,0,0,0,88,169,80,0
4355,1,0,0,0,1,0,0,288,78,37
4356,1,1,0,0,0,0,192,101,62,0
4357,0,0,0,0,1,0,9,41,17,3
4358,1,0,0,0,1,0,0,356,119,86
4359,0,0,0,0,0,0,0,177,211,4
4360,0,1,0,0,0,0,53,184,103,27
4361,0,1,0,0,1,0,83,234,85,30
4362,0,0,0,0,1,0,112,15,14,5
4363,0,0,0,0,0,0,61,204,135,26
4364,0,0,0,0,1,0,88,147,1,109
4365,0,1,0,0,0,0,175,169,32,22
4366,0,0,0,0,0,0,192,70,153,0
4367,0,1,0,0,0,0,192,255,70,0
4368,0,1,0,0,1,0,0,483,0,0
4369,0,1,0,0,0,0,0,139,10,0
4370,0,1,0,0,1,0,80,110,99,0
4371,0,0,0,0,1,0,104,14,6,2
4372,0,1,0,0,0,0,0,478,155,0
4373,0,1,0,0,0,0,0,32,23,8
4374,0,1,0,0,0,0,0,65,49,0
4375,1,1,0,0,0,0,119,238,132,91
4376,0,1,0,0,0,0,220,297,63,71
4377,0,1,0,0,0,0,100,225,76,104
4378,1,0,0,0,0,0,88,134,93,0
4379,1,0,0,0,0,0,0,119,2,0
4380,0,1,1,1,0,0,153,336,60,83
4381,0,0,0,0,0,0,0,135,17,19
4382,0,1,0,0,1,0,64,157,90,26
4383,0,0,0,0,0,0,39,170,219,0
4384,0,1,0,0,0,0,145,158,0,0
4385,0,1,0,0,0,0,192,63,260,0
4386,0,0,1,0,0,0,81,47,34,0
4387,0,1,0,0,0,0,132,256,128,0
4388,0,0,0,0,0,0,49,153,232,0
4389,0,1,0,0,0,0,133,449,59,17
4390,0,1,0,0,0,0,151,292,240,3
4391,0,0,0,0,0,0,20,89,24,7
4392,0,1,0,0,1,0,132,14,156,65
4393,1,0,0,0,0,0,0,117,0,0
4394,0,1,0,0,0,0,0,276,0,0
4395,0,1,0,0,0,0,273,170,74,6
4396,0,1,0,1,0,0,137,125,25,0
4397,0,0,0,0,0,0,29,75,24,4
4398,0,0,0,0,0,0,29,78,0,4
4399,0,1,0,0,0,0,78,135,160,0
4400,1,1,1,0,1,0,171,444,101,10
4401,0,0,0,0,1,0,24,149,114,77
4402,0,1,0,0,1,0,83,111,51,81
4403,0,0,0,0,0,0,100,75,12,5
4404,0,1,0,0,0,0,126,400,124,8
4405,1,1,1,0,1,0,171,444,101,10
4406,0,0,1,0,0,0,44,47,71,34
4407,0,0,0,0,1,0,9,41,17,3
4408,0,1,0,0,0,0,119,70,58,18
4409,0,1,0,0,1,0,175,144,55,19
4410,0,1,0,0,0,0,333,200,19,0
4411,0,0,1,0,0,0,0,83,0,0
4412,0,0,0,0,0,0,0,323,0,11
4413,0,1,0,0,0,0,333,82,0,0
4414,1,1,0,0,0,0,192,101,67,0
4415,0,1,0,0,0,0,107,140,122,0
4416,0,1,0,0,1,0,83,96,63,0
4417,1,1,0,0,0,0,121,296,45,69
4418,0,0,0,0,0,0,0,16,25,41
4419,0,1,0,0,1,0,125,205,63,123
4420,0,1,0,0,0,0,273,90,54,5
4421,0,0,0,0,1,0,405,290,0,0
4422,0,0,0,0,1,0,405,164,0,0
4423,0,0,0,0,0,0,0,33,4,0
4424,1,0,1,0,0,0,140,103,2,4
4425,1,1,0,0,0,0,143,134,78,65
4426,0,1,0,0,0,0,79,120,51,51
4427,0,1,0,0,0,0,72,280,29,8
4428,0,1,0,0,0,0,192,63,260,0
4429,0,0,0,0,0,0,192,148,77,0
4430,0,0,0,0,0,0,0,68,0,0
4431,0,1,0,0,1,0,106,103,30,58
4432,0,1,0,0,0,0,39,128,55,7
4433,0,0,0,0,1,0,282,134,131,0
4434,0,1,0,0,1,0,73,78,145,45
4435,1,1,0,0,0,0,0,131,0,0
4436,0,1,0,0,0,0,87,41,156,5
4437,0,1,0,0,1,0,81,179,103,4
4438,0,1,0,0,1,0,108,292,68,40
4439,0,1,0,0,1,0,125,329,92,60
4440,1,1,0,0,1,0,0,503,0,0
4441,0,1,0,0,0,0,83,378,82,0
4442,0,1,0,0,0,0,56,123,127,77
4443,0,1,0,0,0,0,25,101,28,39
4444,0,0,0,0,0,0,49,77,27,49
4445,1,0,0,0,0,0,126,317,0,0
4446,0,1,0,0,0,1,134,157,70,95
4447,0,0,0,0,1,0,9,41,17,3
4448,0,1,0,0,0,0,300,305,118,135
4449,1,1,0,0,0,0,0,300,413,0
4450,0,1,0,0,0,0,0,60,114,68
4451,0,1,0,0,1,0,34,191,0,0
4452,1,0,0,0,0,0,85,129,233,5
4453,1,1,0,0,0,0,121,173,43,69
4454,0,0,0,0,0,0,0,367,35,3
4455,0,1,0,0,0,0,164,202,0,36
4456,1,1,1,1,0,0,153,247,61,83
4457,0,1,1,0,0,0,232,171,86,31
4458,0,0,0,0,0,0,71,207,93,0
4459,1,1,0,0,0,0,0,324,16,0
4460,0,0,0,0,1,0,9,41,17,3
4461,0,0,0,0,0,0,75,76,57,0
4462,0,1,0,0,0,0,192,255,75,0
4463,1,1,0,0,0,0,175,191,98,63
4464,0,1,0,0,1,0,125,358,181,107
4465,0,1,0,0,0,0,162,302,104,20
4466,1,1,0,0,1,0,136,301,72,88
4467,0,1,0,0,0,0,192,63,260,0
4468,0,0,0,0,0,0,192,53,88,0
4469,1,1,0,0,0,0,29,161,0,20
4470,0,1,0,0,0,0,222,118,34,72
4471,0,0,0,0,1,0,9,41,17,3
4472,0,1,0,0,0,0,222,127,132,24
4473,0,0,0,0,0,0,192,92,82,0
4474,1,0,0,0,0,0,88,133,85,0
4475,0,1,0,0,0,0,222,132,60,34
4476,1,1,0,0,0,0,143,175,109,0
4477,1,1,1,0,0,0,82,244,104,69
4478,0,1,0,0,0,0,77,73,435,50
4479,0,1,0,0,0,0,0,47,19,0
4480,0,1,0,0,0,0,212,199,143,322
4481,0,1,0,0,0,0,0,15,182,0
4482,0,1,1,0,1,0,87,111,93,123
4483,0,0,0,0,0,0,192,53,89,0
4484,0,1,0,0,0,0,90,355,181,107
4485,0,1,0,0,0,0,3,140,38,20
4486,0,0,0,0,0,0,56,172,79,0
4487,0,1,1,0,1,0,32,19,99,0
4488,0,1,0,0,0,0,165,44,46,0
4489,0,0,0,0,1,0,9,55,17,3
4490,0,1,0,0,0,0,20,193,59,0
4491,0,1,0,0,0,0,0,212,0,0
4492,0,1,0,0,0,0,0,109,85,2
4493,0,0,0,0,0,0,85,78,0,0
4494,0,1,0,0,1,0,113,410,140,9
4495,0,1,0,0,0,0,206,63,0,0
4496,0,1,0,0,1,0,0,750,70,0
4497,0,1,0,0,1,0,90,295,114,124
4498,0,0,0,0,1,0,0,150,75,0
4499,0,1,0,0,0,0,402,183,162,44
4500,0,0,0,0,0,0,192,70,148,0
4501,0,0,0,0,0,0,192,77,97,0
4502,0,0,0,0,0,0,192,188,68,0
4503,0,0,0,0,1,0,9,29,18,3
4504,1,1,0,0,0,0,192,73,81,0
4505,0,1,0,0,0,0,402,103,97,41
4506,0,1,0,0,0,0,256,432,570,11
4507,1,1,0,0,0,0,192,70,34,0
4508,1,1,0,0,0,0,121,181,48,69
4509,0,0,0,0,0,0,128,208,133,49
4510,0,0,0,0,0,0,192,188,68,0
4511,0,0,0,0,0,0,192,172,42,0
4512,0,1,0,0,0,0,19,252,54,50
4513,0,0,0,1,1,1,0,160,8,16
4514,0,1,0,0,0,0,292,610,0,0
4515,1,0,0,0,1,0,0,160,2,32
4516,0,1,0,0,0,0,309,61,150,0
4517,0,0,0,0,1,0,106,384,57,166
4518,0,1,0,0,1,0,0,125,58,8
4519,0,0,0,0,0,0,74,116,49,68
4520,0,0,0,0,0,0,192,45,103,0
4521,1,1,0,0,0,0,0,154,21,61
4522,0,1,0,0,0,0,138,60,31,0
4523,0,1,0,0,0,0,0,91,1,16
4524,0,1,0,0,0,0,116,66,23,0
4525,0,1,0,0,0,0,100,161,74,38
4526,0,1,0,0,1,0,34,155,0,0
4527,0,1,0,0,1,0,0,302,186,157
4528,0,0,0,0,0,0,0,66,73,13
4529,0,1,0,0,1,0,75,264,0,0
4530,0,1,0,0,1,0,85,136,89,51
4531,0,0,0,0,0,0,192,70,155,0
4532,0,1,0,0,0,0,126,542,280,46
4533,0,1,0,0,0,0,136,105,12,2
4534,0,1,0,0,1,0,161,223,74,0
4535,1,1,0,0,0,0,150,133,119,0
4536,0,1,0,0,0,0,0,229,145,4
4537,1,0,0,0,0,0,100,58,8,7
4538,0,1,0,0,1,0,150,158,100,0
4539,0,1,0,0,0,0,168,301,92,0
